year,month,day,hour,minute,kwm2,temp,rh
1999,6,16,19,10,32.3,30.44,53.38
1999,6,16,19,15,24.69,30.38,53.55
1999,6,16,19,20,18.13,30.24,53.88
1999,6,16,19,25,12.63,29.98,54.68
1999,6,16,19,30,8.24,29.78,55.29
1999,6,16,19,35,4.14,29.63,56.01
1999,6,16,19,40,1.96,29.49,56
1999,6,16,19,45,0.93,29.41,55.92
1999,6,16,19,50,0.4,29.36,56.07
1999,6,16,19,55,0.15,29.32,56.24
1999,6,16,20,0,0.05,29.27,56.35
1999,6,16,20,5,0.05,29.26,56.8
1999,6,16,20,10,0.06,29.23,56.34
1999,6,16,20,15,0.14,29.21,56.45
1999,6,16,20,20,0.09,29.23,56.53
1999,6,16,20,25,0.13,29.34,56.36
1999,6,16,20,30,0.14,29.39,56.4
1999,6,16,20,35,0.14,29.38,56.36
1999,6,16,20,40,0.14,29.29,56.78
1999,6,16,20,45,0.16,29.24,56.97
1999,6,16,20,50,0.19,29.22,56.9
1999,6,16,20,55,0.2,29.18,57.04
1999,6,16,21,0,0.22,29.18,57.15
1999,6,16,21,5,0.21,29.17,57.23
1999,6,16,21,10,0.18,29.19,57.28
1999,6,16,21,15,0.21,29.12,57.62
1999,6,16,21,20,0.21,29,58.28
1999,6,16,21,25,0.2,28.94,58.76
1999,6,16,21,30,0.22,28.85,59.15
1999,6,16,21,35,0.17,28.73,59.94
1999,6,16,21,40,0.22,28.55,60.94
1999,6,16,21,45,0.24,28.41,61.7
1999,6,16,21,50,0.22,28.33,62.05
1999,6,16,21,55,0.24,28.25,62.37
1999,6,16,22,0,0.2,28.14,62.98
1999,6,16,22,5,0.23,28.07,63.54
1999,6,16,22,10,0.22,28,64.01
1999,6,16,22,15,0.23,27.92,64.66
1999,6,16,22,20,0.22,27.76,65.88
1999,6,16,22,25,0.26,27.57,67.16
1999,6,16,22,30,0.24,27.44,67.81
1999,6,16,22,35,0.24,27.42,67.85
1999,6,16,22,40,0.23,27.38,67.93
1999,6,16,22,45,0.26,27.31,68.03
1999,6,16,22,50,0.22,27.25,68
1999,6,16,22,55,0.24,27.24,67.89
1999,6,16,23,0,0.22,27.2,68.02
1999,6,16,23,5,0.25,27.08,68.58
1999,6,16,23,10,0.23,26.98,69.13
1999,6,16,23,15,0.23,26.86,69.84
1999,6,16,23,20,0.24,26.71,70.7
1999,6,16,23,25,0.24,26.61,71.2
1999,6,16,23,30,0.2,26.53,71.8
1999,6,16,23,35,0.23,26.4,72.6
1999,6,16,23,40,0.19,26.31,73.3
1999,6,16,23,45,0.2,26.31,73.4
1999,6,16,23,50,0.2,26.23,74
1999,6,16,23,55,0.23,26.17,74.3
1999,6,17,0,0,0.2,26.14,74.6
1999,6,17,0,5,0.18,26.1,74.8
1999,6,17,0,10,0.2,26.04,75.2
1999,6,17,0,15,0.19,25.9,75.9
1999,6,17,0,20,0.21,25.86,76.2
1999,6,17,0,25,0.19,25.82,76.4
1999,6,17,0,30,0.14,25.83,76.4
1999,6,17,0,35,0.15,25.86,76.2
1999,6,17,0,40,0.18,25.87,76.2
1999,6,17,0,45,0.16,25.87,76.3
1999,6,17,0,50,0.16,25.86,76.2
1999,6,17,0,55,0.17,25.83,76
1999,6,17,1,0,0.17,25.8,76.2
1999,6,17,1,5,0.11,25.78,76.5
1999,6,17,1,10,0.16,25.73,76.5
1999,6,17,1,15,0.15,25.64,76.7
1999,6,17,1,20,0.17,25.56,77.4
1999,6,17,1,25,0.15,25.51,78
1999,6,17,1,30,0.15,25.42,78.6
1999,6,17,1,35,0.11,25.33,79.1
1999,6,17,1,40,0.13,25.28,79.5
1999,6,17,1,45,0.07,25.23,79.9
1999,6,17,1,50,0.13,25.21,80
1999,6,17,1,55,0.14,25.19,80
1999,6,17,2,0,0.14,25.17,80.2
1999,6,17,2,5,0.12,25.12,80.4
1999,6,17,2,10,0.09,25.02,81
1999,6,17,2,15,0.1,24.94,81.5
1999,6,17,2,20,0.11,24.86,81.9
1999,6,17,2,25,0.15,24.79,82.2
1999,6,17,2,30,0.12,24.67,82.9
1999,6,17,2,35,0.1,24.55,83.5
1999,6,17,2,40,0.12,24.47,84
1999,6,17,2,45,0.1,24.5,83.9
1999,6,17,2,50,0.1,24.5,83.9
1999,6,17,2,55,0.08,24.44,84.2
1999,6,17,3,0,0.09,24.43,84.4
1999,6,17,3,5,0.1,24.45,84.3
1999,6,17,3,10,0.1,24.41,84.4
1999,6,17,3,15,0.11,24.36,84.6
1999,6,17,3,20,0.07,24.34,84.8
1999,6,17,3,25,0.09,24.33,85
1999,6,17,3,30,0.08,24.3,85.2
1999,6,17,3,35,0.09,24.21,85.7
1999,6,17,3,40,0.12,24.09,86.3
1999,6,17,3,45,0.09,24.03,86.8
1999,6,17,3,50,0.09,24.01,86.9
1999,6,17,3,55,0.05,23.99,87.1
1999,6,17,4,0,0.08,23.98,87.3
1999,6,17,4,5,0.08,23.93,87.5
1999,6,17,4,10,0.07,23.89,87.7
1999,6,17,4,15,0.07,23.89,87.7
1999,6,17,4,20,0.06,23.9,88.3
1999,6,17,4,25,0.03,23.93,89.8
1999,6,17,4,30,0.04,23.89,89.3
1999,6,17,4,35,0.04,23.83,88.8
1999,6,17,4,40,0.09,23.82,88.8
1999,6,17,4,45,0.07,23.82,88.8
1999,6,17,4,50,0.09,23.8,89
1999,6,17,4,55,0.05,23.85,90.9
1999,6,17,5,0,0.06,23.86,92.2
1999,6,17,5,5,0.08,23.76,92.2
1999,6,17,5,10,0.12,23.69,92.3
1999,6,17,5,15,0.22,23.74,93.1
1999,6,17,5,20,0.47,23.64,92.4
1999,6,17,5,25,0.87,23.54,92.2
1999,6,17,5,30,1.11,23.52,92.3
1999,6,17,5,35,1.56,23.49,92
1999,6,17,5,40,2.18,23.5,91.9
1999,6,17,5,45,3.69,23.55,91.8
1999,6,17,5,50,5.86,23.5,90.9
1999,6,17,5,55,9.11,23.51,91.4
1999,6,17,6,0,18.32,23.55,91.9
1999,6,17,6,5,23.21,23.52,91.9
1999,6,17,6,10,20.65,23.52,92
1999,6,17,6,15,26.36,23.51,92.2
1999,6,17,6,20,19.83,23.51,91.8
1999,6,17,6,25,27.56,23.5,90.9
1999,6,17,6,30,48.86,23.43,89.3
1999,6,17,6,35,54.98,23.45,88.8
1999,6,17,6,40,39.85,23.49,87.6
1999,6,17,6,45,37.82,23.43,86.2
1999,6,17,6,50,60.09,23.4,86.3
1999,6,17,6,55,130.6,23.45,85.9
1999,6,17,7,0,174.1,23.5,85.1
1999,6,17,7,5,145.8,23.44,85.5
1999,6,17,7,10,89.8,23.34,85.7
1999,6,17,7,15,82.5,23.17,86.3
1999,6,17,7,20,105.1,23.1,87
1999,6,17,7,25,121.3,23.12,87.1
1999,6,17,7,30,123.6,23.11,87
1999,6,17,7,35,113.7,23.07,87.8
1999,6,17,7,40,141.9,23.06,87.8
1999,6,17,7,45,142.2,23.1,87.9
1999,6,17,7,50,127.9,23.19,87.9
1999,6,17,7,55,92.9,23.26,87.9
1999,6,17,8,0,88.4,23.32,87.9
1999,6,17,8,5,103.3,23.24,87.6
1999,6,17,8,10,107.9,23.28,87.5
1999,6,17,8,15,101.4,23.33,87.9
1999,6,17,8,20,98.6,23.32,87.6
1999,6,17,8,25,105.6,23.29,87.9
1999,6,17,8,30,142.3,23.26,87.7
1999,6,17,8,35,175.9,23.31,87.9
1999,6,17,8,40,235,23.42,87.7
1999,6,17,8,45,218.6,23.51,87.3
1999,6,17,8,50,222,23.65,87.6
1999,6,17,8,55,176.6,23.68,86.7
1999,6,17,9,0,124.6,23.57,87.5
1999,6,17,9,5,105.8,23.51,87.4
1999,6,17,9,10,110.6,23.28,87.9
1999,6,17,9,15,121.6,23.35,89.7
1999,6,17,9,20,106.9,23.42,89
1999,6,17,9,25,162.7,23.25,89.2
1999,6,17,9,30,111.9,23.2,89.7
1999,6,17,9,35,111.9,23.11,89.2
1999,6,17,9,40,161.5,23.06,89.5
1999,6,17,9,45,236.1,23.24,89.5
1999,6,17,9,50,197,23.38,87.7
1999,6,17,9,55,234.8,23.42,87.5
1999,6,17,10,0,340.4,23.63,86.3
1999,6,17,10,5,232.7,23.61,84.6
1999,6,17,10,10,273.2,23.63,85
1999,6,17,10,15,503.9,23.76,85.6
1999,6,17,10,20,538.8,23.96,83.7
1999,6,17,10,25,674.3,24.13,82.7
1999,6,17,10,30,620,24.51,82.2
1999,6,17,10,35,705,24.53,80.5
1999,6,17,10,40,508.9,24.22,80.7
1999,6,17,10,45,574.6,24.34,79.9
1999,6,17,10,50,466.4,24.48,81.5
1999,6,17,10,55,426.7,24.51,80.2
1999,6,17,11,0,684.1,24.28,80.2
1999,6,17,11,5,602,24.34,79.9
1999,6,17,11,10,516.4,24.77,80
1999,6,17,11,15,626.7,24.9,78.3
1999,6,17,11,20,680.3,25.12,77.9
1999,6,17,11,25,756,25.23,76.5
1999,6,17,11,30,464.6,25.46,76.3
1999,6,17,11,35,600.9,25.39,77.4
1999,6,17,11,40,936,25.34,75.4
1999,6,17,11,45,707,25.63,75.6
1999,6,17,11,50,628.9,25.75,75.2
1999,6,17,11,55,456.8,25.94,74.4
1999,6,17,12,0,384.2,25.8,74.3
1999,6,17,12,5,507.8,25.57,76.2
1999,6,17,12,10,530.3,25.48,75.7
1999,6,17,12,15,439.8,25.57,75
1999,6,17,12,20,431.7,25.52,74.6
1999,6,17,12,25,384.6,25.63,75.4
1999,6,17,12,30,534.1,25.73,75
1999,6,17,12,35,715,25.63,72.9
1999,6,17,12,40,628.4,25.79,73.8
1999,6,17,12,45,498.1,25.9,72.4
1999,6,17,12,50,454.1,26.11,74.2
1999,6,17,12,55,419.8,26.02,73.1
1999,6,17,13,0,357.9,26.17,75.3
1999,6,17,13,5,450.7,26.2,73.1
1999,6,17,13,10,485.8,26.05,73.6
1999,6,17,13,15,463,25.71,72.5
1999,6,17,13,20,804,25.83,73.5
1999,6,17,13,25,697.6,25.97,72.6
1999,6,17,13,30,910,26.23,72.8
1999,6,17,13,35,970,26.48,71.4
1999,6,17,13,40,740,26.51,71.1
1999,6,17,13,45,555.2,26.63,70.9
1999,6,17,13,50,869,26.51,71.3
1999,6,17,13,55,863,26.74,71
1999,6,17,14,0,772,26.92,68.27
1999,6,17,14,5,833,26.58,69.59
1999,6,17,14,10,823,26.64,69.5
1999,6,17,14,15,817,26.89,69.99
1999,6,17,14,20,820,27.34,67.27
1999,6,17,14,25,810,27.01,67.37
1999,6,17,14,30,792,26.95,69.11
1999,6,17,14,35,824,27.09,68.21
1999,6,17,14,40,820,27.2,66.94
1999,6,17,14,45,561.9,27,67.26
1999,6,17,14,50,689,27.08,66.88
1999,6,17,14,55,681.9,27,67.54
1999,6,17,15,0,810,27.16,67.68
1999,6,17,15,5,781,27.27,67.18
1999,6,17,15,10,772,27.45,66.22
1999,6,17,15,15,600.4,27.31,66.59
1999,6,17,15,20,591.7,27.19,66.28
1999,6,17,15,25,603.2,27.13,67.44
1999,6,17,15,30,504.2,27.29,67.26
1999,6,17,15,35,662.6,27.19,66.62
1999,6,17,15,40,509.8,27,67.3
1999,6,17,15,45,654.2,27.25,68.16
1999,6,17,15,50,714,27.41,66.41
1999,6,17,15,55,702,27.56,64.87
1999,6,17,16,0,524.5,27.91,64.42
1999,6,17,16,5,580.2,27.93,65.27
1999,6,17,16,10,319.9,28.06,64.04
1999,6,17,16,15,267.8,27.8,64.71
1999,6,17,16,20,323.6,27.41,64.72
1999,6,17,16,25,378.9,27.44,65.5
1999,6,17,16,30,257,27.62,64.1
1999,6,17,16,35,188.4,27.62,64.25
1999,6,17,16,40,460.3,27.51,65.33
1999,6,17,16,45,203.9,27.78,65.11
1999,6,17,16,50,186.2,27.64,64.14
1999,6,17,16,55,222.4,27.47,64.55
1999,6,17,17,0,163.7,27.29,64.99
1999,6,17,17,5,183.5,27.31,66.86
1999,6,17,17,10,261.4,27.42,66.11
1999,6,17,17,15,154.6,27.27,64.86
1999,6,17,17,20,265.5,27.17,64.99
1999,6,17,17,25,220.2,27.26,65.64
1999,6,17,17,30,214.3,27.46,66
1999,6,17,17,35,286.4,27.41,64.86
1999,6,17,17,40,201.1,27.59,66.49
1999,6,17,17,45,94.5,27.53,64.65
1999,6,17,17,50,106.6,27.23,66.19
1999,6,17,17,55,116.9,27.22,66.73
1999,6,17,18,0,94.9,27.31,67.75
1999,6,17,18,5,86.2,27.23,67.18
1999,6,17,18,10,71,27.07,67.48
1999,6,17,18,15,61.81,27.06,68.2
1999,6,17,18,20,65.07,26.99,68.24
1999,6,17,18,25,81.1,27.02,68.87
1999,6,17,18,30,77.1,26.97,67.52
1999,6,17,18,35,62.69,26.9,68.37
1999,6,17,18,40,56.04,26.82,68.83
1999,6,17,18,45,51.44,26.8,68.36
1999,6,17,18,50,44.5,26.73,68.64
1999,6,17,18,55,44.61,26.71,69.78
1999,6,17,19,0,37.27,26.59,68.83
1999,6,17,19,5,29.56,26.47,69.05
1999,6,17,19,10,24.53,26.4,70.9
1999,6,17,19,15,19.49,26.34,70.2
1999,6,17,19,20,14.98,26.23,70.2
1999,6,17,19,25,10.99,26.16,69.45
1999,6,17,19,30,7.59,26.01,69.39
1999,6,17,19,35,4.86,25.88,69.13
1999,6,17,19,40,2.99,25.74,70.1
1999,6,17,19,45,1.69,25.66,71.6
1999,6,17,19,50,0.78,25.57,70.4
1999,6,17,19,55,0.38,25.49,71.8
1999,6,17,20,0,0.25,25.41,71.5
1999,6,17,20,5,0.2,25.33,72.5
1999,6,17,20,10,0.18,25.29,73.4
1999,6,17,20,15,0.18,25.22,72.7
1999,6,17,20,20,0.17,25.19,73.8
1999,6,17,20,25,0.21,25.12,73.4
1999,6,17,20,30,0.18,25.06,73.8
1999,6,17,20,35,0.15,25,73.1
1999,6,17,20,40,0.15,24.97,73.1
1999,6,17,20,45,0.14,24.94,73.9
1999,6,17,20,50,0.12,24.89,74.1
1999,6,17,20,55,0.16,24.87,74.2
1999,6,17,21,0,0.14,24.86,75.2
1999,6,17,21,5,0.11,24.83,75.7
1999,6,17,21,10,0.15,24.77,74.6
1999,6,17,21,15,0.14,24.75,75.2
1999,6,17,21,20,0.1,24.69,74.7
1999,6,17,21,25,0.09,24.68,75.6
1999,6,17,21,30,0.1,24.66,75.5
1999,6,17,21,35,0.11,24.66,76.4
1999,6,17,21,40,0.15,24.63,75.5
1999,6,17,21,45,0.16,24.59,74.9
1999,6,17,21,50,0.14,24.59,74.9
1999,6,17,21,55,0.11,24.59,74.4
1999,6,17,22,0,0.15,24.58,76.2
1999,6,17,22,5,0.09,24.52,75.6
1999,6,17,22,10,0.11,24.5,74.9
1999,6,17,22,15,0.13,24.49,75
1999,6,17,22,20,0.1,24.47,74
1999,6,17,22,25,0.06,24.47,74.4
1999,6,17,22,30,0.09,24.45,74.5
1999,6,17,22,35,0.08,24.45,74.5
1999,6,17,22,40,0.09,24.43,74.3
1999,6,17,22,45,0.07,24.39,74.6
1999,6,17,22,50,0.08,24.34,75
1999,6,17,22,55,0.08,24.3,74.9
1999,6,17,23,0,0.07,24.24,75.7
1999,6,17,23,5,0.08,24.16,75.8
1999,6,17,23,10,0.1,24.12,76.1
1999,6,17,23,15,0.08,24.1,76.7
1999,6,17,23,20,0.11,24.07,76.7
1999,6,17,23,25,0.04,24.01,77
1999,6,17,23,30,0.08,23.96,77.2
1999,6,17,23,35,0.11,23.92,77.5
1999,6,17,23,40,0.06,23.88,77.8
1999,6,17,23,45,0.07,23.83,77.8
1999,6,17,23,50,0.07,23.8,78.1
1999,6,17,23,55,0.08,23.76,78.6
1999,6,18,0,0,0.06,23.69,78.5
1999,6,18,0,5,0.05,23.64,78.8
1999,6,18,0,10,0.07,23.6,79.2
1999,6,18,0,15,0.07,23.58,79.5
1999,6,18,0,20,0.05,23.57,79.9
1999,6,18,0,25,0.04,23.57,80
1999,6,18,0,30,0.05,23.53,80.3
1999,6,18,0,35,0.04,23.48,80.4
1999,6,18,0,40,0.04,23.43,80.8
1999,6,18,0,45,0.05,23.39,81.1
1999,6,18,0,50,0.03,23.35,81.3
1999,6,18,0,55,0.04,23.29,82
1999,6,18,1,0,0.05,23.22,82.3
1999,6,18,1,5,0.01,23.19,82.9
1999,6,18,1,10,0.04,23.14,83
1999,6,18,1,15,0.05,23.12,83.3
1999,6,18,1,20,0.05,23.09,83.2
1999,6,18,1,25,0.04,23.07,83.5
1999,6,18,1,30,0.05,23.04,83.6
1999,6,18,1,35,0.04,23.02,83.7
1999,6,18,1,40,0.03,22.99,84
1999,6,18,1,45,0.02,22.97,84.2
1999,6,18,1,50,0.02,22.94,84.4
1999,6,18,1,55,0.04,22.95,84.6
1999,6,18,2,0,0.01,22.94,84.6
1999,6,18,2,5,0.03,22.91,84.5
1999,6,18,2,10,0.03,22.9,84.7
1999,6,18,2,15,0.01,22.85,84.8
1999,6,18,2,20,0.03,22.84,85
1999,6,18,2,25,0.01,22.83,84.9
1999,6,18,2,30,0.02,22.81,85.1
1999,6,18,2,35,0.01,22.85,85.3
1999,6,18,2,40,0.01,22.86,84.8
1999,6,18,2,45,0.04,22.84,85.4
1999,6,18,2,50,0,22.84,85.9
1999,6,18,2,55,0.01,22.78,85.5
1999,6,18,3,0,0.02,22.76,86
1999,6,18,3,5,0.01,22.72,85.9
1999,6,18,3,10,0.02,22.71,86.1
1999,6,18,3,15,0.01,22.7,86.1
1999,6,18,3,20,0.01,22.69,86.3
1999,6,18,3,25,0.02,22.68,86.6
1999,6,18,3,30,0.01,22.66,86.7
1999,6,18,3,35,0.02,22.66,86.8
1999,6,18,3,40,0,22.64,87
1999,6,18,3,45,0.02,22.62,87
1999,6,18,3,50,0.01,22.58,87.4
1999,6,18,3,55,0,22.56,87.8
1999,6,18,4,0,0.01,22.53,88.3
1999,6,18,4,5,0.02,22.47,88.6
1999,6,18,4,10,0.02,22.45,88.9
1999,6,18,4,15,0.01,22.45,89.1
1999,6,18,4,20,0.01,22.47,89.2
1999,6,18,4,25,0.01,22.5,89.8
1999,6,18,4,30,0.02,22.5,90
1999,6,18,4,35,0.01,22.44,90.1
1999,6,18,4,40,0.01,22.38,89.9
1999,6,18,4,45,0.01,22.34,90.2
1999,6,18,4,50,0.02,22.28,90.4
1999,6,18,4,55,0.01,22.23,90.8
1999,6,18,5,0,0.04,22.16,90.9
1999,6,18,5,5,0.02,22.11,91.3
1999,6,18,5,10,0.08,22.09,91.6
1999,6,18,5,15,0.21,22.12,91.8
1999,6,18,5,20,0.53,22.1,91.4
1999,6,18,5,25,1.01,22.13,91.5
1999,6,18,5,30,1.76,22.11,91.2
1999,6,18,5,35,2.97,22.07,91.7
1999,6,18,5,40,3.94,22.07,91.7
1999,6,18,5,45,5.07,22.02,91.8
1999,6,18,5,50,6.74,21.99,91.8
1999,6,18,5,55,10.21,22.02,91.8
1999,6,18,6,0,14.17,22.05,91.5
1999,6,18,6,5,16.6,22.05,91.4
1999,6,18,6,10,21.83,22.06,91.2
1999,6,18,6,15,27.77,22.06,91.1
1999,6,18,6,20,34.05,22.06,91.1
1999,6,18,6,25,38.72,22.08,90.9
1999,6,18,6,30,40.85,22.08,90.8
1999,6,18,6,35,48.13,22.09,90.8
1999,6,18,6,40,58.59,22.11,90.5
1999,6,18,6,45,59.36,22.13,90.3
1999,6,18,6,50,70.2,22.15,90.2
1999,6,18,6,55,86.2,22.18,89.7
1999,6,18,7,0,87.7,22.26,89.3
1999,6,18,7,5,93.2,22.32,88.3
1999,6,18,7,10,120.7,22.42,87.7
1999,6,18,7,15,158.1,22.5,87.2
1999,6,18,7,20,186,22.62,86.1
1999,6,18,7,25,161.8,22.76,84.8
1999,6,18,7,30,159,22.86,84.1
1999,6,18,7,35,154.6,22.95,83
1999,6,18,7,40,158.9,22.97,81.8
1999,6,18,7,45,172.9,22.98,80.9
1999,6,18,7,50,279.4,23.04,80.7
1999,6,18,7,55,241.4,23.28,79.7
1999,6,18,8,0,232.5,23.43,79.2
1999,6,18,8,5,341.2,23.53,78.3
1999,6,18,8,10,368,23.78,77.6
1999,6,18,8,15,422.7,24.04,76.6
1999,6,18,8,20,435.8,24.17,75.3
1999,6,18,8,25,446.5,24.25,74.8
1999,6,18,8,30,471,24.44,74.8
1999,6,18,8,35,475.8,24.67,73.7
1999,6,18,8,40,490.5,24.73,73.4
1999,6,18,8,45,511.2,24.86,72.7
1999,6,18,8,50,521.5,25.09,71.9
1999,6,18,8,55,534.3,25.36,70.5
1999,6,18,9,0,551.4,25.46,70.6
1999,6,18,9,5,565.3,25.65,70.2
1999,6,18,9,10,588.8,25.89,69.31
1999,6,18,9,15,600.4,26.06,68.14
1999,6,18,9,20,612.1,26.21,67.34
1999,6,18,9,25,621.4,26.23,67.42
1999,6,18,9,30,630.9,26.35,67.92
1999,6,18,9,35,646.1,26.48,66.59
1999,6,18,9,40,658.3,26.51,65.57
1999,6,18,9,45,678.7,26.41,66.29
1999,6,18,9,50,687.7,26.88,64.13
1999,6,18,9,55,702,27.03,64.06
1999,6,18,10,0,712,26.92,64.83
1999,6,18,10,5,722,27.22,63.94
1999,6,18,10,10,732,27.47,63
1999,6,18,10,15,747,27.83,62.26
1999,6,18,10,20,736,27.85,61.66
1999,6,18,10,25,752,27.43,62.47
1999,6,18,10,30,790,27.61,62.73
1999,6,18,10,35,697.2,27.86,61.42
1999,6,18,10,40,813,27.45,62.38
1999,6,18,10,45,822,27.45,62.76
1999,6,18,10,50,829,27.79,61.12
1999,6,18,10,55,824,27.51,61.4
1999,6,18,11,0,837,27.36,62.07
1999,6,18,11,5,860,27.73,60.75
1999,6,18,11,10,867,27.76,60.4
1999,6,18,11,15,667.8,28.41,58.7
1999,6,18,11,20,749,28.91,57.52
1999,6,18,11,25,663.6,29.07,56.69
1999,6,18,11,30,930,28.47,57.91
1999,6,18,11,35,942,28.87,56.36
1999,6,18,11,40,948,28.79,55.8
1999,6,18,11,45,970,28.26,57.65
1999,6,18,11,50,617,28.45,57.56
1999,6,18,11,55,606.4,28.65,56.91
1999,6,18,12,0,939,28.46,56.19
1999,6,18,12,5,927,28.56,56.67
1999,6,18,12,10,889,28.66,56.23
1999,6,18,12,15,955,28.93,55.35
1999,6,18,12,20,985,28.86,54.19
1999,6,18,12,25,845,29.29,54.02
1999,6,18,12,30,764,29.33,53.31
1999,6,18,12,35,981,29.81,50.98
1999,6,18,12,40,982,30.01,49.35
1999,6,18,12,45,980,29.9,49.22
1999,6,18,12,50,982,29.74,48.47
1999,6,18,12,55,946,30.01,48.75
1999,6,18,13,0,945,30.27,49.17
1999,6,18,13,5,972,30.44,48.46
1999,6,18,13,10,972,30.61,47.1
1999,6,18,13,15,974,30.76,46.62
1999,6,18,13,20,984,31.37,45.55
1999,6,18,13,25,986,31.76,44.23
1999,6,18,13,30,980,31,46.74
1999,6,18,13,35,600,31.33,46.74
1999,6,18,13,40,731,31.54,45.05
1999,6,18,13,45,952,31.25,44.24
1999,6,18,13,50,902,31.17,44.63
1999,6,18,13,55,964,30.88,45.22
1999,6,18,14,0,973,31.7,44.86
1999,6,18,14,5,947,32,45.05
1999,6,18,14,10,264.9,31.91,45.59
1999,6,18,14,15,721,31.85,45.4
1999,6,18,14,20,902,31.73,46.09
1999,6,18,14,25,880,31.91,45.26
1999,6,18,14,30,855,31.2,46.67
1999,6,18,14,35,821,31.2,46.5
1999,6,18,14,40,822,31.63,45.11
1999,6,18,14,45,831,32.08,43.88
1999,6,18,14,50,794,31.79,44.77
1999,6,18,14,55,424.8,31.73,44.44
1999,6,18,15,0,298.5,31.72,44.9
1999,6,18,15,5,318.3,31.58,44.45
1999,6,18,15,10,645.6,31.54,45.63
1999,6,18,15,15,752,31.82,45.15
1999,6,18,15,20,737,32.06,44.19
1999,6,18,15,25,734,32.02,43.82
1999,6,18,15,30,706,31.84,44.62
1999,6,18,15,35,342.5,31.88,45.55
1999,6,18,15,40,245.2,31.5,46.13
1999,6,18,15,45,411.5,31.49,45.91
1999,6,18,15,50,508.2,31.53,45.19
1999,6,18,15,55,366.6,31.64,45.32
1999,6,18,16,0,612.9,31.58,45.3
1999,6,18,16,5,642.2,31.62,45.28
1999,6,18,16,10,634.5,31.42,45.86
1999,6,18,16,15,577.1,31.52,45.2
1999,6,18,16,20,491.5,31.65,44.87
1999,6,18,16,25,535.1,31.47,45.5
1999,6,18,16,30,522.8,31.16,46.09
1999,6,18,16,35,523.6,31.39,45.65
1999,6,18,16,40,416.7,31.69,45.38
1999,6,18,16,45,303.4,31.7,45.13
1999,6,18,16,50,186.7,31.36,45.36
1999,6,18,16,55,456.8,31.25,44.89
1999,6,18,17,0,457,31.4,45.81
1999,6,18,17,5,444.4,31.4,44.93
1999,6,18,17,10,342.1,31.39,46
1999,6,18,17,15,353.5,31.3,45.4
1999,6,18,17,20,350.6,31.14,45.86
1999,6,18,17,25,353.2,31.11,46.27
1999,6,18,17,30,292,31.2,46.37
1999,6,18,17,35,195.4,31.3,45.91
1999,6,18,17,40,305.2,31.21,47.3
1999,6,18,17,45,310.5,31.38,47.44
1999,6,18,17,50,257.1,31.29,47.08
1999,6,18,17,55,156.8,31.18,46.77
1999,6,18,18,0,78,30.79,47.96
1999,6,18,18,5,101.4,30.49,48.65
1999,6,18,18,10,82.7,30.37,49.25
1999,6,18,18,15,140.9,30.34,49.35
1999,6,18,18,20,149.7,30.45,49.15
1999,6,18,18,25,132.9,30.45,48.81
1999,6,18,18,30,97.1,30.4,48.34
1999,6,18,18,35,86.6,30.3,48.97
1999,6,18,18,40,106.4,30.29,49.28
1999,6,18,18,45,95.8,30.22,49.76
1999,6,18,18,50,78.3,30.12,50.17
1999,6,18,18,55,61.6,29.93,50.52
1999,6,18,19,0,47.26,29.82,50.62
1999,6,18,19,5,41.07,29.72,50.93
1999,6,18,19,10,28.21,29.62,51.3
1999,6,18,19,15,22.96,29.56,51.61
1999,6,18,19,20,17.22,29.39,51.96
1999,6,18,19,25,9.53,29.25,52.9
1999,6,18,19,30,4.37,29.18,52.97
1999,6,18,19,35,2.83,29.08,53.71
1999,6,18,19,40,1.74,29.03,54
1999,6,18,19,45,1.04,28.93,54.49
1999,6,18,19,50,0.43,28.8,55.06
1999,6,18,19,55,0.12,28.7,55.61
1999,6,18,20,0,0.09,28.55,56.29
1999,6,18,20,5,0.09,28.42,56.73
1999,6,18,20,10,0.13,28.32,56.99
1999,6,18,20,15,0.11,28.26,57.54
1999,6,18,20,20,0.14,28.15,58.03
1999,6,18,20,25,0.15,27.98,58.56
1999,6,18,20,30,0.15,27.88,58.93
1999,6,18,20,35,0.17,27.76,59.16
1999,6,18,20,40,0.18,27.7,59.33
1999,6,18,20,45,0.2,27.62,60.11
1999,6,18,20,50,0.2,27.53,60.51
1999,6,18,20,55,0.22,27.42,60.93
1999,6,18,21,0,0.24,27.31,61.22
1999,6,18,21,5,0.24,27.27,61.4
1999,6,18,21,10,0.24,27.21,61.49
1999,6,18,21,15,0.24,27.16,61.76
1999,6,18,21,20,0.23,27.09,61.88
1999,6,18,21,25,0.23,27,62.08
1999,6,18,21,30,0.22,26.95,62.71
1999,6,18,21,35,0.23,26.86,63.33
1999,6,18,21,40,0.22,26.76,63.6
1999,6,18,21,45,0.21,26.68,63.96
1999,6,18,21,50,0.22,26.59,64.53
1999,6,18,21,55,0.19,26.5,64.88
1999,6,18,22,0,0.22,26.45,65.11
1999,6,18,22,5,0.2,26.42,65.12
1999,6,18,22,10,0.19,26.37,65.23
1999,6,18,22,15,0.19,26.31,65.26
1999,6,18,22,20,0.24,26.27,65.2
1999,6,18,22,25,0.18,26.27,64.67
1999,6,18,22,30,0.18,26.22,64.74
1999,6,18,22,35,0.19,26.17,64.93
1999,6,18,22,40,0.17,26.1,65.33
1999,6,18,22,45,0.19,26.07,65.56
