%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
1999 152 22 5 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 84.30 26.60 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 22 10 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 84.30 26.51 101.22 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 22 15 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 84.70 26.42 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 22 20 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 84.90 26.35 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 22 25 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 85.10 26.26 101.29 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 22 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 85.50 26.23 101.32 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 22 35 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 85.40 26.17 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 22 40 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 85.70 26.08 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 22 45 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 86.30 26.01 101.35 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 22 50 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 86.50 25.97 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 22 55 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 87.10 25.88 99999.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.02 87.70 25.69 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 23 5 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 88.60 25.53 101.35 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 23 10 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 89.60 25.44 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 23 15 -999.00 -999.00 -999.00 -999.00 -999.00 5.81 89.90 25.36 101.29 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 23 20 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 90.60 25.32 101.25 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 23 25 -999.00 -999.00 -999.00 -999.00 -999.00 4.02 90.80 25.33 101.15 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 23 30 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 91.10 25.28 101.08 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 23 35 -999.00 -999.00 -999.00 -999.00 -999.00 7.15 91.30 25.20 101.02 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 23 40 -999.00 -999.00 -999.00 -999.00 -999.00 6.26 91.60 25.18 101.02 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 23 45 -999.00 -999.00 -999.00 -999.00 -999.00 5.81 91.80 25.18 100.98 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 23 50 -999.00 -999.00 -999.00 -999.00 -999.00 5.81 92.00 25.21 100.98 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 152 23 55 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 92.10 25.16 101.05 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 92.00 25.18 101.25 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 0 5 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 92.40 25.20 101.19 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 0 10 -999.00 -999.00 -999.00 -999.00 -999.00 99999.00 92.40 25.23 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 0 15 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 92.20 25.21 101.22 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 0 20 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 92.00 25.22 101.19 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 0 25 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 92.10 25.20 101.15 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 0 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 91.80 25.19 101.15 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 0 35 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 91.70 25.24 101.15 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 0 40 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 91.60 25.26 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 0 45 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 91.60 25.29 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 0 50 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 91.50 25.31 101.19 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 0 55 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 91.80 25.25 101.29 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 91.80 25.23 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 1 5 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 92.20 25.15 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 1 10 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 92.60 25.11 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 1 15 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 92.70 25.08 101.29 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 1 20 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 92.60 25.14 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 1 25 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 92.00 25.21 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 1 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 91.20 25.23 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 1 35 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 90.90 25.27 101.35 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 1 40 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 90.60 25.32 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 1 45 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 90.70 25.31 101.35 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 1 50 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 90.70 25.26 101.35 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 1 55 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 90.60 25.26 101.32 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.81 90.90 25.29 101.25 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 2 5 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 90.20 25.29 101.32 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 2 10 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 90.50 25.28 101.19 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 2 15 -999.00 -999.00 -999.00 -999.00 -999.00 4.92 90.90 25.28 101.12 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 2 20 -999.00 -999.00 -999.00 -999.00 -999.00 5.81 90.70 25.26 101.05 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 2 25 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 91.30 25.20 100.95 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 2 30 -999.00 -999.00 -999.00 -999.00 -999.00 6.26 91.40 25.19 100.88 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 2 35 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 92.00 25.17 100.98 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 2 40 -999.00 -999.00 -999.00 -999.00 -999.00 5.81 92.10 25.13 100.98 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 2 45 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 92.30 25.13 101.02 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 2 50 -999.00 -999.00 -999.00 -999.00 -999.00 4.92 92.10 25.08 101.08 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 2 55 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 92.00 25.08 101.19 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 91.60 25.09 101.25 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 3 5 -999.00 -999.00 -999.00 -999.00 -999.00 99999.00 91.70 25.13 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 3 10 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 91.50 25.07 101.29 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 3 15 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 91.10 25.07 101.25 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 3 20 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 91.20 25.12 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 3 25 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 91.80 25.08 101.29 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 3 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 92.20 25.03 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 3 35 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 92.60 24.96 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 3 40 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 93.40 24.89 101.25 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 3 45 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 94.10 24.82 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 3 50 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 94.20 24.74 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 3 55 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 94.50 24.69 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 94.60 24.66 101.29 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 4 5 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 94.70 24.63 101.35 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 4 10 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 95.00 24.60 101.46 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 4 15 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 95.20 24.60 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 4 20 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 95.20 24.57 101.42 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 4 25 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 95.60 24.55 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 4 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 95.50 24.51 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 4 35 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 95.50 24.50 101.49 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 4 40 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 95.50 24.48 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 4 45 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 95.60 24.46 101.42 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 4 50 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 95.80 24.42 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 4 55 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 95.90 24.40 99999.00 99999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 95.90 24.41 101.35 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 5 5 -999.00 -999.00 -999.00 -999.00 -999.00 6.26 95.90 24.40 101.25 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 5 10 -999.00 -999.00 -999.00 -999.00 -999.00 5.81 95.80 24.39 101.29 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 5 15 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 95.70 24.40 101.19 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 5 20 -999.00 -999.00 -999.00 -999.00 -999.00 4.02 95.40 24.42 101.15 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 5 25 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 95.30 24.40 101.08 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 5 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 95.60 24.39 101.05 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 5 35 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 95.90 24.36 100.98 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 5 40 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 96.00 24.39 101.05 0.00 0.01 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 5 45 -999.00 -999.00 -999.00 -999.00 -999.00 8.05 96.00 24.36 99999.00 99999.00 0.01 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 5 50 -999.00 -999.00 -999.00 -999.00 -999.00 9.39 96.00 24.37 101.05 0.00 0.01 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 5 55 -999.00 -999.00 -999.00 -999.00 -999.00 4.02 95.40 24.43 101.15 0.00 0.02 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.02 94.80 24.48 101.22 0.00 0.03 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 6 5 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 94.40 24.52 101.35 0.00 0.05 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 6 10 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 94.40 24.49 101.35 0.00 0.06 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 6 15 -999.00 -999.00 -999.00 -999.00 -999.00 99999.00 94.50 24.53 99999.00 99999.00 0.08 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 6 20 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 94.00 24.56 101.39 0.00 0.09 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 6 25 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 93.70 24.63 99999.00 99999.00 0.09 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 6 30 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 93.10 24.73 99999.00 99999.00 0.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 6 35 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 92.50 24.85 99999.00 99999.00 0.15 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 6 40 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 92.10 24.99 101.35 99999.00 0.15 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 6 45 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 91.70 25.05 99999.00 0.00 0.16 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 6 50 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 90.80 25.20 99999.00 99999.00 0.16 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 6 55 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 90.10 25.23 101.32 0.00 0.13 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 90.00 25.21 101.29 0.00 0.12 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 7 5 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 89.70 25.09 99999.00 99999.00 0.15 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 7 10 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 90.10 25.11 99999.00 99999.00 0.19 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 7 15 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 89.70 25.18 101.32 0.00 0.08 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 7 20 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 89.30 25.19 99999.00 99999.00 0.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 7 25 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 89.00 25.22 101.39 0.00 0.13 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 7 30 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 88.70 25.26 99999.00 99999.00 0.13 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 7 35 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 88.70 25.26 101.42 0.00 0.14 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 7 40 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 88.20 25.22 101.42 0.00 0.23 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 7 45 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 87.70 25.24 99999.00 99999.00 0.21 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 7 50 -999.00 -999.00 -999.00 -999.00 -999.00 4.02 87.80 25.25 99999.00 99999.00 0.27 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 7 55 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 87.10 25.29 101.42 99999.00 0.26 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.02 86.30 25.43 99999.00 99999.00 0.29 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 8 5 -999.00 -999.00 -999.00 -999.00 -999.00 6.26 85.50 25.57 101.39 0.00 0.31 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 8 10 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 85.00 25.65 101.46 0.00 0.35 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 8 15 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 84.20 25.74 101.49 0.00 0.32 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 8 20 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 83.90 25.83 101.49 0.00 0.44 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 8 25 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 83.20 25.91 101.39 0.00 0.27 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 8 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 83.60 25.85 101.32 0.00 0.24 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 8 35 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 83.60 25.88 101.19 0.00 0.28 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 8 40 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 82.90 26.03 101.08 0.00 0.64 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 8 45 -999.00 -999.00 -999.00 -999.00 -999.00 4.02 80.80 26.49 101.08 0.00 0.38 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 8 50 -999.00 -999.00 -999.00 -999.00 -999.00 7.60 80.30 26.43 101.25 0.00 0.24 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 8 55 -999.00 -999.00 -999.00 -999.00 -999.00 8.05 80.70 26.29 99999.00 99999.00 0.25 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.81 81.00 26.32 99999.00 99999.00 0.16 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 9 5 -999.00 -999.00 -999.00 -999.00 -999.00 4.92 80.50 26.35 99999.00 99999.00 0.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 9 10 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 79.60 26.46 99999.00 99999.00 0.24 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
